Date,District,Domestic (MLD),Industrial (MLD),Agricultural (MLD)
04-12-2023,Nagpur,1727,764,1344
04-12-2023,Nashik,870,691,1421
04-12-2023,Mumbai,1797,617,1414
04-12-2023,Aurangabad,1232,836,1128
04-12-2023,Thane,1033,1124,909
04-12-2023,Kolhapur,1487,686,882
04-12-2023,Solapur,1690,1041,555
05-12-2023,Pune,619,562,1266
05-12-2023,Nagpur,1465,726,916
05-12-2023,Nashik,1008,1138,747
05-12-2023,Mumbai,1450,1296,496
05-12-2023,Aurangabad,1095,1455,690
05-12-2023,Thane,1953,1430,921
05-12-2023,Kolhapur,559,902,1213
05-12-2023,Solapur,941,1054,1179
06-12-2023,Pune,1012,676,545
06-12-2023,Nagpur,1763,748,944
06-12-2023,Nashik,886,968,901
06-12-2023,Mumbai,1789,1436,516
06-12-2023,Aurangabad,1278,403,1162
06-12-2023,Thane,1631,379,1003
06-12-2023,Kolhapur,1622,1269,1016
06-12-2023,Solapur,1601,347,446
07-12-2023,Pune,1078,1121,427
07-12-2023,Nagpur,1066,364,1277
07-12-2023,Nashik,603,656,1071
07-12-2023,Mumbai,537,1042,1477
07-12-2023,Aurangabad,687,348,514
07-12-2023,Thane,559,1241,405
07-12-2023,Kolhapur,1424,599,806
07-12-2023,Solapur,1561,1147,558
08-12-2023,Pune,1345,365,693
08-12-2023,Nagpur,1133,369,721
08-12-2023,Nashik,1845,745,438
08-12-2023,Mumbai,919,463,548
08-12-2023,Aurangabad,1164,1047,1379
08-12-2023,Thane,595,644,423
08-12-2023,Kolhapur,993,872,754
08-12-2023,Solapur,1416,1304,1322
09-12-2023,Pune,1511,1451,742
09-12-2023,Nagpur,1068,1296,461
09-12-2023,Nashik,1582,407,1483
09-12-2023,Mumbai,1374,1334,1486
09-12-2023,Aurangabad,1131,1001,550
09-12-2023,Thane,1633,1311,1281
09-12-2023,Kolhapur,914,740,413
09-12-2023,Solapur,1838,1471,618
10-12-2023,Pune,1697,1238,740
10-12-2023,Nagpur,1278,636,1158
10-12-2023,Nashik,1488,1466,1228
10-12-2023,Mumbai,1928,1363,1120
10-12-2023,Aurangabad,932,1383,442
10-12-2023,Thane,922,525,503
10-12-2023,Kolhapur,518,567,720
10-12-2023,Solapur,1260,1221,1215
11-12-2023,Pune,1073,541,546
11-12-2023,Nagpur,1975,408,991
11-12-2023,Nashik,1386,934,648
11-12-2023,Mumbai,744,1132,1067
11-12-2023,Aurangabad,1046,1093,695
11-12-2023,Thane,1055,1357,447
11-12-2023,Kolhapur,1341,544,1455
11-12-2023,Solapur,866,377,706
12-12-2023,Pune,919,1192,1382
12-12-2023,Nagpur,1512,419,592
12-12-2023,Nashik,714,1409,1358
12-12-2023,Mumbai,542,940,488
12-12-2023,Aurangabad,1847,1435,840
12-12-2023,Thane,713,501,1152
12-12-2023,Kolhapur,985,982,1424
12-12-2023,Solapur,708,1148,680
13-12-2023,Pune,1364,417,1463
13-12-2023,Nagpur,1532,1238,1091
13-12-2023,Nashik,1776,1059,930
13-12-2023,Mumbai,766,613,1208
13-12-2023,Aurangabad,637,1076,436
13-12-2023,Thane,1325,740,1062
13-12-2023,Kolhapur,1453,1079,495
13-12-2023,Solapur,1454,1159,795
14-12-2023,Pune,1853,588,529
14-12-2023,Nagpur,863,972,868
14-12-2023,Nashik,1932,930,790
14-12-2023,Mumbai,1887,752,604
14-12-2023,Aurangabad,642,310,911
14-12-2023,Thane,1669,1237,1410
14-12-2023,Kolhapur,831,409,489
14-12-2023,Solapur,1675,1015,597
15-12-2023,Pune,1665,686,1289
15-12-2023,Nagpur,659,1094,473
15-12-2023,Nashik,1320,1438,1111
15-12-2023,Mumbai,1432,1198,959
15-12-2023,Aurangabad,1882,882,657
15-12-2023,Thane,728,928,1090
15-12-2023,Kolhapur,995,990,1309
15-12-2023,Solapur,1638,1228,1238
16-12-2023,Pune,628,1200,1154
16-12-2023,Nagpur,1707,816,982
16-12-2023,Nashik,1064,712,1027
16-12-2023,Mumbai,528,994,1017
16-12-2023,Aurangabad,1002,1246,412
16-12-2023,Thane,1784,486,1071
16-12-2023,Kolhapur,953,1300,1392
16-12-2023,Solapur,740,426,557
17-12-2023,Pune,1501,1406,1238
17-12-2023,Nagpur,1428,458,1361
17-12-2023,Nashik,1569,708,725
17-12-2023,Mumbai,1923,821,1103
17-12-2023,Aurangabad,1016,748,915
17-12-2023,Thane,710,458,1173
17-12-2023,Kolhapur,1596,1092,713
17-12-2023,Solapur,1626,645,604
18-12-2023,Pune,887,883,1246
18-12-2023,Nagpur,1852,1338,1064
18-12-2023,Nashik,630,660,1226
18-12-2023,Mumbai,1279,637,644
18-12-2023,Aurangabad,1357,703,702
18-12-2023,Thane,1921,927,997
18-12-2023,Kolhapur,1222,807,686
18-12-2023,Solapur,1007,661,767
19-12-2023,Pune,804,740,591
19-12-2023,Nagpur,1254,875,1086
19-12-2023,Nashik,1817,403,956
19-12-2023,Mumbai,1360,1242,457
19-12-2023,Aurangabad,1403,396,621
19-12-2023,Thane,1404,766,965
19-12-2023,Kolhapur,1254,1336,515
19-12-2023,Solapur,1861,359,1077
20-12-2023,Pune,538,1182,649
20-12-2023,Nagpur,891,653,1288
20-12-2023,Nashik,1545,1244,1334
20-12-2023,Mumbai,1317,425,502
20-12-2023,Aurangabad,592,1345,1194
20-12-2023,Thane,1010,630,697
20-12-2023,Kolhapur,769,753,517
20-12-2023,Solapur,878,1497,638
21-12-2023,Pune,1793,718,858
21-12-2023,Nagpur,708,1360,526
21-12-2023,Nashik,642,1209,961
21-12-2023,Mumbai,1628,1217,548
21-12-2023,Aurangabad,1906,458,580
21-12-2023,Thane,711,1367,763
21-12-2023,Kolhapur,1357,805,1045
21-12-2023,Solapur,981,318,551
22-12-2023,Pune,1416,749,727
22-12-2023,Nagpur,1742,750,1280
22-12-2023,Nashik,1772,848,631
22-12-2023,Mumbai,1187,875,807
22-12-2023,Aurangabad,1134,538,1113
22-12-2023,Thane,1018,1331,455
22-12-2023,Kolhapur,1428,1115,500
22-12-2023,Solapur,933,1179,1463
23-12-2023,Pune,1747,1146,1065
23-12-2023,Nagpur,565,1475,591
23-12-2023,Nashik,1474,905,854
23-12-2023,Mumbai,1654,865,1143
23-12-2023,Aurangabad,1361,861,518
23-12-2023,Thane,850,1381,1448
23-12-2023,Kolhapur,1970,710,1497
23-12-2023,Solapur,1199,1348,488
24-12-2023,Pune,1085,775,1471
24-12-2023,Nagpur,1376,1236,1491
24-12-2023,Nashik,996,529,1101
24-12-2023,Mumbai,1658,327,1150
24-12-2023,Aurangabad,1678,444,1437
24-12-2023,Thane,529,1198,1224
24-12-2023,Kolhapur,1404,1178,697
24-12-2023,Solapur,988,485,760
25-12-2023,Pune,812,349,427
25-12-2023,Nagpur,652,1364,855
25-12-2023,Nashik,898,1031,1390
25-12-2023,Mumbai,523,453,1395
25-12-2023,Aurangabad,1213,1064,719
25-12-2023,Thane,1864,1296,1155
25-12-2023,Kolhapur,903,1157,544
25-12-2023,Solapur,1734,886,1033
26-12-2023,Pune,899,428,1238
26-12-2023,Nagpur,1987,837,1314
26-12-2023,Nashik,1127,653,1254
26-12-2023,Mumbai,547,871,1074
26-12-2023,Aurangabad,602,1301,1018
26-12-2023,Thane,1501,793,1148
26-12-2023,Kolhapur,1201,1452,1292
26-12-2023,Solapur,891,1107,1315
27-12-2023,Pune,731,769,589
27-12-2023,Nagpur,1127,333,785
27-12-2023,Nashik,1340,1281,551
27-12-2023,Mumbai,743,1293,900
27-12-2023,Aurangabad,723,434,1383
27-12-2023,Thane,1019,1341,651
27-12-2023,Kolhapur,522,527,779
27-12-2023,Solapur,590,526,915
28-12-2023,Pune,1995,788,483
28-12-2023,Nagpur,1932,917,653
28-12-2023,Nashik,1804,879,632
28-12-2023,Mumbai,579,451,699
28-12-2023,Aurangabad,1722,1294,429
28-12-2023,Thane,1818,844,1486
28-12-2023,Kolhapur,776,1099,1253
28-12-2023,Solapur,840,675,499
29-12-2023,Pune,500,403,1121
29-12-2023,Nagpur,1620,800,885
29-12-2023,Nashik,1716,434,1296
29-12-2023,Mumbai,900,1412,1176
29-12-2023,Aurangabad,629,962,1441
29-12-2023,Thane,635,469,1184
29-12-2023,Kolhapur,616,1338,858
29-12-2023,Solapur,843,684,506
30-12-2023,Pune,1006,1127,1237
30-12-2023,Nagpur,675,951,608
30-12-2023,Nashik,1545,701,1474
30-12-2023,Mumbai,1031,1343,544
30-12-2023,Aurangabad,624,539,1249
30-12-2023,Thane,1175,491,548
30-12-2023,Kolhapur,1188,671,1252
30-12-2023,Solapur,510,1486,801
31-12-2023,Pune,1975,984,599
31-12-2023,Nagpur,1557,1075,1447
31-12-2023,Nashik,1827,901,1112
31-12-2023,Mumbai,1401,810,1186
31-12-2023,Aurangabad,1137,1457,1033
31-12-2023,Thane,888,1131,1220
31-12-2023,Kolhapur,1377,980,1093
31-12-2023,Solapur,1993,1472,792
01-01-2024,Pune,1487,735,1264
01-01-2024,Nagpur,519,633,1420
01-01-2024,Nashik,724,1417,1177
01-01-2024,Mumbai,902,943,852
01-01-2024,Aurangabad,545,522,1052
01-01-2024,Thane,1728,944,918
01-01-2024,Kolhapur,622,846,930
01-01-2024,Solapur,1761,573,1147
02-01-2024,Pune,1006,1231,1434
02-01-2024,Nagpur,1909,766,1195
02-01-2024,Nashik,1583,1296,1416
02-01-2024,Mumbai,1062,443,873
02-01-2024,Aurangabad,712,860,562
02-01-2024,Thane,1458,618,1285
02-01-2024,Kolhapur,800,1029,868
02-01-2024,Solapur,597,1241,437
03-01-2024,Pune,1154,1193,953
03-01-2024,Nagpur,610,1149,683
03-01-2024,Nashik,1175,529,1214
03-01-2024,Mumbai,640,886,1270
03-01-2024,Aurangabad,980,1290,1111
03-01-2024,Thane,576,1492,1082
03-01-2024,Kolhapur,1054,1215,1234
03-01-2024,Solapur,1691,1197,442
04-01-2024,Pune,1678,1281,1301
04-01-2024,Nagpur,1650,1445,1297
04-01-2024,Nashik,1890,313,1213
04-01-2024,Mumbai,1622,828,1438
04-01-2024,Aurangabad,1144,1474,731
04-01-2024,Thane,1378,1154,1499
04-01-2024,Kolhapur,926,665,1031
04-01-2024,Solapur,687,528,1467
05-01-2024,Pune,1740,608,624
05-01-2024,Nagpur,1592,974,898
05-01-2024,Nashik,1020,1276,1316
05-01-2024,Mumbai,1989,1049,814
05-01-2024,Aurangabad,1903,581,1433
05-01-2024,Thane,1269,1236,606
05-01-2024,Kolhapur,559,355,832
05-01-2024,Solapur,1693,1410,643
06-01-2024,Pune,1456,494,741
06-01-2024,Nagpur,1685,454,1104
06-01-2024,Nashik,703,440,1381
06-01-2024,Mumbai,1952,1321,647
06-01-2024,Aurangabad,1487,1126,1441
06-01-2024,Thane,1127,742,648
06-01-2024,Kolhapur,1424,1101,1088
06-01-2024,Solapur,1610,762,781
07-01-2024,Pune,1640,571,903
07-01-2024,Nagpur,1998,1474,1071
07-01-2024,Nashik,831,1298,1297
07-01-2024,Mumbai,1157,1224,1291
07-01-2024,Aurangabad,1661,1146,602
07-01-2024,Thane,1046,1444,905
07-01-2024,Kolhapur,887,1306,870
07-01-2024,Solapur,1809,1200,1400
08-01-2024,Pune,992,1477,970
08-01-2024,Nagpur,1382,686,1463
08-01-2024,Nashik,1172,1466,963
08-01-2024,Mumbai,946,857,452
08-01-2024,Aurangabad,1845,683,1474
08-01-2024,Thane,1787,349,1025
08-01-2024,Kolhapur,1091,483,1271
08-01-2024,Solapur,1861,386,511
09-01-2024,Pune,1778,647,934
09-01-2024,Nagpur,1698,780,496
09-01-2024,Nashik,1804,1363,1312
09-01-2024,Mumbai,1851,1343,559
09-01-2024,Aurangabad,533,993,903
09-01-2024,Thane,1266,912,847
09-01-2024,Kolhapur,1431,761,700
09-01-2024,Solapur,1874,853,948
10-01-2024,Pune,574,1136,1223
10-01-2024,Nagpur,1624,622,1156
10-01-2024,Nashik,1854,767,1403
10-01-2024,Mumbai,1392,342,785
10-01-2024,Aurangabad,1708,1456,636
10-01-2024,Thane,959,1448,1068
10-01-2024,Kolhapur,1201,834,1319
10-01-2024,Solapur,1353,783,646
11-01-2024,Pune,1982,434,1272
11-01-2024,Nagpur,1990,1088,1335
11-01-2024,Nashik,1022,1057,1091
11-01-2024,Mumbai,1424,455,978
11-01-2024,Aurangabad,704,1320,870
11-01-2024,Thane,1531,1480,791
11-01-2024,Kolhapur,1186,828,675
11-01-2024,Solapur,1206,842,1413
12-01-2024,Pune,1814,967,462
12-01-2024,Nagpur,1105,594,612
12-01-2024,Nashik,668,1240,1043
12-01-2024,Mumbai,670,810,839
12-01-2024,Aurangabad,587,930,1180
12-01-2024,Thane,1513,1205,1002
12-01-2024,Kolhapur,897,336,749
12-01-2024,Solapur,1065,1413,1337
13-01-2024,Pune,1230,857,1075
13-01-2024,Nagpur,1912,1387,1089
13-01-2024,Nashik,1532,611,1468
13-01-2024,Mumbai,835,799,815
13-01-2024,Aurangabad,1956,1481,1125
13-01-2024,Thane,1711,604,797
13-01-2024,Kolhapur,661,855,520
13-01-2024,Solapur,556,836,827
14-01-2024,Pune,776,783,1086
14-01-2024,Nagpur,966,887,1331
14-01-2024,Nashik,1378,1476,441
14-01-2024,Mumbai,712,484,1167
14-01-2024,Aurangabad,974,369,665
14-01-2024,Thane,1255,394,1350
14-01-2024,Kolhapur,1514,840,1332
14-01-2024,Solapur,1351,824,910
15-01-2024,Pune,916,1394,911
15-01-2024,Nagpur,1889,307,416
15-01-2024,Nashik,661,1021,1384
15-01-2024,Mumbai,1793,881,1276
15-01-2024,Aurangabad,910,929,1219
15-01-2024,Thane,1040,1185,623
15-01-2024,Kolhapur,1724,441,487
15-01-2024,Solapur,912,1041,541
16-01-2024,Pune,1101,1369,1346
16-01-2024,Nagpur,1843,1013,762
16-01-2024,Nashik,1792,690,908
16-01-2024,Mumbai,1243,435,954
16-01-2024,Aurangabad,1597,477,1194
16-01-2024,Thane,858,1276,1410
16-01-2024,Kolhapur,1015,413,1495
16-01-2024,Solapur,1326,437,1072
17-01-2024,Pune,1150,819,1139
17-01-2024,Nagpur,1686,807,959
17-01-2024,Nashik,964,1094,703
17-01-2024,Mumbai,1716,350,673
17-01-2024,Aurangabad,1151,1087,606
17-01-2024,Thane,1186,610,493
17-01-2024,Kolhapur,1088,1301,616
17-01-2024,Solapur,540,853,799
18-01-2024,Pune,1336,1359,1419
18-01-2024,Nagpur,1858,1248,602
18-01-2024,Nashik,1633,1332,1142
18-01-2024,Mumbai,872,1236,1104
18-01-2024,Aurangabad,1272,1007,673
18-01-2024,Thane,1507,1339,1367
18-01-2024,Kolhapur,710,1152,1186
18-01-2024,Solapur,1270,1095,1302
19-01-2024,Pune,1176,1370,580
19-01-2024,Nagpur,895,1318,969
19-01-2024,Nashik,976,1329,1317
19-01-2024,Mumbai,931,1369,1037
19-01-2024,Aurangabad,563,643,401
19-01-2024,Thane,722,501,440
19-01-2024,Kolhapur,1820,1287,982
19-01-2024,Solapur,1380,1047,717
20-01-2024,Pune,1112,1227,1332
20-01-2024,Nagpur,659,711,622
20-01-2024,Nashik,556,420,818
20-01-2024,Mumbai,1187,349,1115
20-01-2024,Aurangabad,1778,1472,896
20-01-2024,Thane,1561,1304,1467
20-01-2024,Kolhapur,630,332,1070
20-01-2024,Solapur,753,330,517
21-01-2024,Pune,853,596,1185
21-01-2024,Nagpur,1582,379,990
21-01-2024,Nashik,1173,991,475
21-01-2024,Mumbai,1780,674,936
21-01-2024,Aurangabad,646,914,578
21-01-2024,Thane,1582,1487,1213
21-01-2024,Kolhapur,1929,1296,631
21-01-2024,Solapur,1957,1473,478
22-01-2024,Pune,534,633,1491
22-01-2024,Nagpur,702,1282,727
22-01-2024,Nashik,1327,310,789
22-01-2024,Mumbai,1613,545,846
22-01-2024,Aurangabad,1314,645,1048
22-01-2024,Thane,985,715,1445
22-01-2024,Kolhapur,1921,331,771
22-01-2024,Solapur,1027,1157,540
23-01-2024,Pune,855,902,580
23-01-2024,Nagpur,1592,666,758
23-01-2024,Nashik,763,353,1390
23-01-2024,Mumbai,1730,425,504
23-01-2024,Aurangabad,1828,443,772
23-01-2024,Thane,1681,1333,510
23-01-2024,Kolhapur,1946,434,974
23-01-2024,Solapur,1915,1125,1231
24-01-2024,Pune,1400,1168,509
24-01-2024,Nagpur,835,674,682
24-01-2024,Nashik,1161,757,742
24-01-2024,Mumbai,755,1148,1400
24-01-2024,Aurangabad,1607,437,558
24-01-2024,Thane,1511,850,1452
24-01-2024,Kolhapur,1254,524,753
24-01-2024,Solapur,687,1266,1121
25-01-2024,Pune,1792,1130,1324
25-01-2024,Nagpur,1763,440,804
25-01-2024,Nashik,1557,450,1405
25-01-2024,Mumbai,1797,646,478
25-01-2024,Aurangabad,1352,636,417
25-01-2024,Thane,1637,768,1021
25-01-2024,Kolhapur,1853,506,807
25-01-2024,Solapur,1693,1461,853
26-01-2024,Pune,1214,1028,791
26-01-2024,Nagpur,885,966,1391
26-01-2024,Nashik,1731,701,1068
26-01-2024,Mumbai,1611,521,531
26-01-2024,Aurangabad,1564,1123,475
26-01-2024,Thane,1169,1332,641
26-01-2024,Kolhapur,1430,1013,1157
26-01-2024,Solapur,1373,353,535
27-01-2024,Pune,1366,642,771
27-01-2024,Nagpur,1590,1449,463
27-01-2024,Nashik,1118,1203,563
27-01-2024,Mumbai,1006,310,1134
27-01-2024,Aurangabad,1971,819,1071
27-01-2024,Thane,1229,1342,1196
27-01-2024,Kolhapur,703,628,502
27-01-2024,Solapur,1788,1177,530
28-01-2024,Pune,1419,798,506
28-01-2024,Nagpur,787,1233,902
28-01-2024,Nashik,1281,881,1009
28-01-2024,Mumbai,1349,1439,646
28-01-2024,Aurangabad,1423,1448,953
28-01-2024,Thane,1437,1126,831
28-01-2024,Kolhapur,806,1459,1336
28-01-2024,Solapur,578,340,1210
29-01-2024,Pune,1621,615,447
29-01-2024,Nagpur,1589,757,827
29-01-2024,Nashik,1174,435,535
29-01-2024,Mumbai,642,1274,607
29-01-2024,Aurangabad,835,995,773
29-01-2024,Thane,1596,717,1465
29-01-2024,Kolhapur,1142,1456,1411
29-01-2024,Solapur,556,1089,758
30-01-2024,Pune,1786,1333,517
30-01-2024,Nagpur,1076,591,757
30-01-2024,Nashik,655,425,768
30-01-2024,Mumbai,1886,315,1065
30-01-2024,Aurangabad,666,1345,1295
30-01-2024,Thane,927,1165,403
30-01-2024,Kolhapur,1212,1373,742
30-01-2024,Solapur,1689,545,834
31-01-2024,Pune,1209,1150,514
31-01-2024,Nagpur,691,385,487
31-01-2024,Nashik,1260,555,932
31-01-2024,Mumbai,683,1047,602
31-01-2024,Aurangabad,1087,1009,578
31-01-2024,Thane,1592,1116,1495
31-01-2024,Kolhapur,1177,1280,709
31-01-2024,Solapur,1572,747,449
01-02-2024,Pune,868,1169,935
01-02-2024,Nagpur,1936,1077,895
01-02-2024,Nashik,1593,363,1298
01-02-2024,Mumbai,1287,375,829
01-02-2024,Aurangabad,819,378,1280
01-02-2024,Thane,835,571,1193
01-02-2024,Kolhapur,1386,1031,608
01-02-2024,Solapur,1677,486,1079
02-02-2024,Pune,1761,1102,1105
02-02-2024,Nagpur,641,1255,571
02-02-2024,Nashik,828,1181,692
02-02-2024,Mumbai,756,827,1065
02-02-2024,Aurangabad,1163,705,628
02-02-2024,Thane,1265,1201,427
02-02-2024,Kolhapur,651,1146,1202
02-02-2024,Solapur,930,837,1009
03-02-2024,Pune,635,1045,1409
03-02-2024,Nagpur,1358,751,1229
03-02-2024,Nashik,1502,1371,691
03-02-2024,Mumbai,1357,1165,559
03-02-2024,Aurangabad,968,1416,1135
03-02-2024,Thane,1986,1412,605
03-02-2024,Kolhapur,1056,737,503
03-02-2024,Solapur,1047,399,444
04-02-2024,Pune,775,1404,506
04-02-2024,Nagpur,855,1270,1155
04-02-2024,Nashik,1841,757,707
04-02-2024,Mumbai,618,1032,740
04-02-2024,Aurangabad,1926,1259,905
04-02-2024,Thane,1395,945,811
04-02-2024,Kolhapur,1768,644,821
04-02-2024,Solapur,1654,363,1123
05-02-2024,Pune,1374,595,1158
05-02-2024,Nagpur,1790,1418,1000
05-02-2024,Nashik,661,1465,1088
05-02-2024,Mumbai,894,495,1232
05-02-2024,Aurangabad,1425,1433,720
05-02-2024,Thane,1643,765,1148
05-02-2024,Kolhapur,1353,647,752
05-02-2024,Solapur,1561,442,1165
06-02-2024,Pune,812,506,1061
06-02-2024,Nagpur,1346,417,1288
06-02-2024,Nashik,1347,565,515
06-02-2024,Mumbai,1251,628,1112
06-02-2024,Aurangabad,732,617,1203
06-02-2024,Thane,680,1458,1416
06-02-2024,Kolhapur,1224,1298,1330
06-02-2024,Solapur,1901,690,787
07-02-2024,Pune,1019,971,766
07-02-2024,Nagpur,1628,1164,499
07-02-2024,Nashik,1041,897,1449
07-02-2024,Mumbai,1094,864,1488
07-02-2024,Aurangabad,1150,500,791
07-02-2024,Thane,1643,1337,715
07-02-2024,Kolhapur,1767,672,1289
07-02-2024,Solapur,1741,619,650
08-02-2024,Pune,1657,534,1233
08-02-2024,Nagpur,1443,610,481
08-02-2024,Nashik,1739,1326,1298
08-02-2024,Mumbai,1150,1406,1412
08-02-2024,Aurangabad,832,1218,1464
08-02-2024,Thane,1844,810,472
08-02-2024,Kolhapur,759,1247,987
08-02-2024,Solapur,1424,906,486
09-02-2024,Pune,1813,998,1168
09-02-2024,Nagpur,566,930,578
09-02-2024,Nashik,1290,1301,1064
09-02-2024,Mumbai,1020,538,438
09-02-2024,Aurangabad,808,645,1235
09-02-2024,Thane,573,767,1055
09-02-2024,Kolhapur,814,1422,1461
09-02-2024,Solapur,1000,1266,1108
10-02-2024,Pune,1592,952,1447
10-02-2024,Nagpur,1633,1498,1126
10-02-2024,Nashik,709,379,1155
10-02-2024,Mumbai,1615,1255,567
10-02-2024,Aurangabad,1372,547,757
10-02-2024,Thane,1188,1169,725
10-02-2024,Kolhapur,1415,1192,1100
10-02-2024,Solapur,911,662,845
11-02-2024,Pune,1194,670,1268
11-02-2024,Nagpur,521,1096,870
11-02-2024,Nashik,1218,990,515
11-02-2024,Mumbai,1384,719,891
11-02-2024,Aurangabad,593,725,1355
11-02-2024,Thane,1407,1299,1307
11-02-2024,Kolhapur,627,877,573
11-02-2024,Solapur,698,672,1295
12-02-2024,Pune,1245,1245,706
12-02-2024,Nagpur,1474,1093,1258
12-02-2024,Nashik,1388,948,1086
12-02-2024,Mumbai,778,690,1032
12-02-2024,Aurangabad,1364,1155,902
12-02-2024,Thane,827,755,1462
12-02-2024,Kolhapur,876,1266,1374
12-02-2024,Solapur,1828,660,1169
13-02-2024,Pune,1583,1042,1259
13-02-2024,Nagpur,876,421,1371
13-02-2024,Nashik,668,863,933
13-02-2024,Mumbai,1637,974,901
13-02-2024,Aurangabad,1563,519,729
13-02-2024,Thane,635,1266,434
13-02-2024,Kolhapur,518,391,677
13-02-2024,Solapur,1781,512,953
14-02-2024,Pune,1281,1008,823
14-02-2024,Nagpur,1491,939,1242
14-02-2024,Nashik,1910,1157,815
14-02-2024,Mumbai,679,824,983
14-02-2024,Aurangabad,639,798,968
14-02-2024,Thane,750,429,1042
14-02-2024,Kolhapur,579,634,1125
14-02-2024,Solapur,1828,691,1328
15-02-2024,Pune,1654,755,997
15-02-2024,Nagpur,1986,904,459
15-02-2024,Nashik,1985,787,1185
15-02-2024,Mumbai,1169,1385,889
15-02-2024,Aurangabad,1903,1231,437
15-02-2024,Thane,1702,1317,850
15-02-2024,Kolhapur,812,668,887
15-02-2024,Solapur,1645,1120,752
16-02-2024,Pune,984,549,1270
16-02-2024,Nagpur,1582,516,615
16-02-2024,Nashik,895,1351,893
16-02-2024,Mumbai,913,608,1497
16-02-2024,Aurangabad,1233,1477,1381
16-02-2024,Thane,1199,609,725
16-02-2024,Kolhapur,1005,1437,543
16-02-2024,Solapur,1679,959,1146
17-02-2024,Pune,1783,777,953
17-02-2024,Nagpur,685,871,1457
17-02-2024,Nashik,915,669,610
17-02-2024,Mumbai,1048,965,1386
17-02-2024,Aurangabad,1399,1204,1447
17-02-2024,Thane,670,1151,722
17-02-2024,Kolhapur,1586,1267,608
17-02-2024,Solapur,894,1123,901
18-02-2024,Pune,1149,1344,447
18-02-2024,Nagpur,1753,516,615
18-02-2024,Nashik,1289,1289,578
18-02-2024,Mumbai,1403,1445,1243
18-02-2024,Aurangabad,696,414,1312
18-02-2024,Thane,510,802,1285
18-02-2024,Kolhapur,1799,1450,1378
18-02-2024,Solapur,1119,848,1035
19-02-2024,Pune,1637,1427,1162
19-02-2024,Nagpur,792,369,493
19-02-2024,Nashik,1035,1497,954
19-02-2024,Mumbai,1023,1434,1063
19-02-2024,Aurangabad,1167,303,614
19-02-2024,Thane,823,508,696
19-02-2024,Kolhapur,1092,418,610
19-02-2024,Solapur,1488,1299,785
20-02-2024,Pune,1306,456,1423
20-02-2024,Nagpur,1629,1097,1175
20-02-2024,Nashik,1876,344,797
20-02-2024,Mumbai,1022,480,731
20-02-2024,Aurangabad,972,1211,510
20-02-2024,Thane,1003,744,1355
20-02-2024,Kolhapur,1816,1078,1107
20-02-2024,Solapur,851,900,1038
21-02-2024,Pune,1470,835,1042
21-02-2024,Nagpur,1767,595,675
21-02-2024,Nashik,1561,365,600
21-02-2024,Mumbai,1149,823,1118
21-02-2024,Aurangabad,1346,653,1487
21-02-2024,Thane,1425,306,758
21-02-2024,Kolhapur,1454,554,1073
21-02-2024,Solapur,1675,1298,1317
22-02-2024,Pune,559,1414,1145
22-02-2024,Nagpur,1470,401,575
22-02-2024,Nashik,700,661,878
22-02-2024,Mumbai,882,1150,1109
22-02-2024,Aurangabad,1011,587,537
22-02-2024,Thane,1548,649,1090
22-02-2024,Kolhapur,878,1073,471
22-02-2024,Solapur,1822,1044,765
23-02-2024,Pune,968,938,768
23-02-2024,Nagpur,517,494,1052
23-02-2024,Nashik,1270,362,474
23-02-2024,Mumbai,1821,1125,1090
23-02-2024,Aurangabad,1134,722,1238
23-02-2024,Thane,1211,1080,956
23-02-2024,Kolhapur,1182,631,1128
23-02-2024,Solapur,1069,659,842
24-02-2024,Pune,1513,1257,1388
24-02-2024,Nagpur,787,763,454
24-02-2024,Nashik,505,1458,675
24-02-2024,Mumbai,1764,693,835
24-02-2024,Aurangabad,1543,1173,1157
24-02-2024,Thane,786,696,681
24-02-2024,Kolhapur,1562,608,1049
24-02-2024,Solapur,1825,1339,1492
25-02-2024,Pune,588,415,617
25-02-2024,Nagpur,1036,1362,846
25-02-2024,Nashik,1706,1214,1326
25-02-2024,Mumbai,770,1361,745
25-02-2024,Aurangabad,1455,1040,1392
25-02-2024,Thane,686,1307,886
25-02-2024,Kolhapur,944,322,1128
25-02-2024,Solapur,1975,1130,525
26-02-2024,Pune,836,415,1010
26-02-2024,Nagpur,1301,1002,1154
26-02-2024,Nashik,1558,1472,811
26-02-2024,Mumbai,1522,1154,1232
26-02-2024,Aurangabad,1922,463,1225
26-02-2024,Thane,1899,888,1412
26-02-2024,Kolhapur,942,1199,475
26-02-2024,Solapur,1589,978,1389
27-02-2024,Pune,929,836,1126
27-02-2024,Nagpur,1961,704,400
27-02-2024,Nashik,1678,1000,1199
27-02-2024,Mumbai,1240,1262,1421
27-02-2024,Aurangabad,1225,461,848
27-02-2024,Thane,732,859,1486
27-02-2024,Kolhapur,899,947,587
27-02-2024,Solapur,1624,952,546
28-02-2024,Pune,613,546,1072
28-02-2024,Nagpur,762,1464,836
28-02-2024,Nashik,1344,1175,909
28-02-2024,Mumbai,1123,1486,815
28-02-2024,Aurangabad,537,1394,562
28-02-2024,Thane,1900,1010,1010
28-02-2024,Kolhapur,680,920,607
28-02-2024,Solapur,1834,641,1152
29-02-2024,Pune,1419,625,820
